"","m","vx","vy","vp"
"157",2,39.1749131065572,1.87670913351916,39.2198400567639
"158",10,-4.08940527767362,0.0995540856484852,4.09061689003434
"159",3,17.4705722281161,10.3892964138345,20.326297595783
"160",3,-15.4318384930137,3.23250654340193,15.7667605368888
"161",8,-2.11698088821914,-2.06368560878263,2.95641782787576
"162",1,20.6554576303278,-24.0526394617485,31.7045327200248
"163",3,-12.6621561740499,0.299888950351473,12.6657069427085
"164",4,-13.212214618178,2.54759476983163,13.4555882156103
"165",4,17.4478637541801,-4.44670092315419,18.0055852080518
"166",4,24.8177796709815,-3.97826004148885,25.1346124051096
"167",5,-7.6119148192629,3.49924977106853,8.37770828902734
"168",1,24.1610109480878,37.8441024472598,44.8991151368523
"169",5,7.57858170434126,-8.77424618734174,11.5940629981667
"170",5,5.81091010792977,6.12368144192164,8.44192813784717
"171",5,-1.25209646839563,-4.57511202078365,4.74335277719124
"172",2,10.7290156651039,-21.8207842489058,24.3158056082734
"173",1,-20.9923843662686,-72.1076378649029,75.1012093100846
"174",2,-5.55351186012673,-0.459757586462007,5.57251029778121
"175",2,56.6604158791724,-19.825836372605,60.0288806781709
"176",3,-4.62332237979532,17.7418343834134,18.3343338334391
"177",3,-8.00791632562887,-12.8291205439999,15.1232621418381
"178",6,-11.9699154901209,1.04293353587848,12.015264757836
"179",5,-10.0405078432984,1.71675941089832,10.1862191526711
"180",6,-1.53386542205908,2.60302741634696,3.02133991190042
"181",6,0.76809984516772,4.85157702265158,4.91200335696826
"182",4,1.01394603395578,31.2873245030142,31.303749952948
"183",6,-4.48934706643268,-5.64057524581252,7.20904474854753
"184",5,47.2251133903073,-10.8505234876467,48.4556002406673
"185",7,3.34217206248249,1.1283915609327,3.52751776891664
"186",7,-0.788135400193135,4.30885283547645,4.38033904701806
"187",1,-19.8272692122831,-8.99431661766318,21.7719621494049
"188",8,6.11485901418219,2.04599011795751,6.4480676427985
"189",4,2.46487744211413,-13.0947061508097,13.3246744793521
"190",7,-5.78341272775335,-2.75559052521835,6.40633607627734
"191",9,-4.53967105592866,2.21976879597174,5.05331443743671
"192",6,18.4517859099481,-12.3328297095458,22.1938525702775
"193",8,-23.6856476754616,-12.964005126249,27.0013950513581
"194",4,-10.9622565397878,3.85938774836732,11.6217873942165
"195",4,-9.32395659910917,-3.39448885065348,9.92263680778866
"196",2,-10.976638666237,-20.1952247371177,22.985510622821
"197",1,-32.1203716510883,8.60968404422304,33.2542468617977
"198",3,-9.64564243597296,-0.967041026283764,9.69399743909386
"199",6,8.47161918450136,5.82414389313606,10.2805147582777
"200",9,4.76398095574517,5.49389967969686,7.27175688793815
"201",6,-3.83761618621072,36.908505245728,37.1074798048398
"202",4,13.2720740679615,-9.1158869938197,16.1011597641147
"203",6,-4.37098435693479,7.6700342414156,8.82807620679933
"204",1,-13.5524419972491,-15.4285636680473,20.5355608871
"205",9,-1.51117154983438,-0.664631613549308,1.65087087161837
"206",6,-18.8419748202941,-7.48226445946495,20.27324089952
"207",2,37.2866040304931,2.53556164652125,37.3727161575138
"208",10,-3.97293772733393,0.155825004793569,3.97599240660646
"209",3,17.8214728409139,10.1104058565206,20.4896364243731
"210",3,-14.5449780039038,3.19396043624746,14.8915334469744
"211",8,-1.97381515699425,-2.15161462749559,2.91982735435389
"212",1,21.4306062695197,-23.4559648943749,31.7718928332154
"213",3,-12.4422760315401,0.262878206543796,12.4450527438221
"214",4,-13.7016306017285,2.43364861461711,13.9160815866267
"215",4,17.3127828059546,-4.40686759973148,17.8648518193608
"216",4,24.2451808824265,-3.78791968485685,24.5392976990073
"217",5,-7.55948957671187,3.59058841175506,8.36888330681252
"218",1,25.6391337396292,37.4554988306824,45.3903026160197
"219",5,7.37896841583909,-8.66467348396568,11.380937635612
"220",5,6.6896058105124,5.9374475175623,8.94450160287581
"221",5,-0.890958119250935,-4.27810641556262,4.36989712386198
"222",2,11.373387149916,-21.782704718275,24.5731593431825
"223",1,-15.4938487857617,-58.4265005123747,60.445970190895
"224",2,-4.27191715815863,-1.11459709035375,4.41492954417114
"225",2,52.9150567779001,-18.8321430469981,56.1662963488869
"226",3,-5.89012214826874,19.9677775903733,20.8183976525605
"227",3,-7.86626595823857,-13.2210481814295,15.3842209793484
"228",6,-11.9119072846811,1.07708171016893,11.9605033409643
"229",5,-10.3385289951727,1.57629990298053,10.4580066536679
"230",6,-1.22743838792676,2.66957735266831,2.9382389688444
"231",6,1.15948465006044,4.87130932935906,5.00740044694114
"232",4,-0.156835556522708,29.4982464767725,29.4986634035546
"233",6,-4.39903474114062,-5.83996924754326,7.31141213897925
"234",5,45.9818343536316,-10.3777540304867,47.1383800023092
"235",7,3.66766640732447,0.579447534802537,3.71315719045196
"236",7,-0.69272222350255,4.42451695921668,4.47841650601307
"237",1,-20.0651467799032,-7.73133282491885,21.5031072765944
"238",8,6.15450640535419,1.95283117882936,6.45689543871928
"239",4,2.24444578896728,-12.9836897043724,13.1762564956454
"240",7,-5.76204375472535,-2.87192329345633,6.43809689542387
"241",9,-4.6939499850245,2.2512003959903,5.20586877329984
"242",6,17.6102204269204,-12.0680672464166,21.3484919970652
"243",8,-23.678328709849,-12.8897579132652,26.9593974256518
"244",4,-10.8118041825568,3.48032445196821,11.3581586523926
"245",4,-9.14473701914783,-3.61485643296984,9.83328033671145
"246",2,-10.7805345414136,-20.6699011860923,23.3123302147476
"247",1,-37.3749593941589,8.40055426190853,38.3074000895688
"248",3,-9.58874863853936,-1.14591077756657,9.65697737199553
"249",6,7.99784312396576,5.66894095748113,9.80318245341651
"250",9,4.7282074773645,5.50827425387091,7.25927208505527
"251",6,-3.79622953611593,36.1028140347285,36.3018531196008
"252",4,12.9087669515065,-9.13065075692005,15.8115479145197
"253",6,-4.27177652617731,7.80290332017966,8.89569417829043
"254",1,-9.02635706428691,-16.1156127411764,18.4712775918605
"255",9,-1.11683792597352,-0.681706052231115,1.30845332149885
"256",6,-18.7613358507554,-7.31777184828564,20.1379618563648
"257",2,34.989002107164,3.42822545167752,35.1565498620478
"258",10,-3.730754692097,0.283878472408545,3.74153946387056
"259",3,18.2152589619265,9.79138177345796,20.6801067715727
"260",3,-12.8565397310603,2.8542559659126,13.1695630517979
"261",8,-1.78155555624584,-2.23219120020508,2.85597929864056
"262",1,22.4853409176999,-22.7943036605896,32.0182890791553
"263",3,-12.1915302556902,0.219583321149448,12.193507567978
"264",4,-14.3659133458467,2.12753729293246,14.5225989820415
"265",4,17.1811107047339,-4.3667195107914,17.7273462293217
"266",4,23.5378428132047,-3.52182491164029,23.7998591383937
"267",5,-7.52037150188656,3.72623467930062,8.39290250221043
"268",1,27.3885116365086,36.966184056754,46.0068400716782
"269",5,7.12315433071716,-8.57615871552062,11.1485346989196
"270",5,7.74935352136763,5.61765803303491,9.57134064670433
"271",5,-0.431251919236791,-4.13200219513944,4.15444585456142
"272",2,12.1662635107611,-21.6980570286135,24.8761662365856
"273",1,-11.4972402633079,-40.7487447053347,42.3396590531002
"274",2,-2.93483544592095,-1.82973799557742,3.45849681611733
"275",2,50.0610663715153,-18.1863939292969,53.262137493766
"276",3,-6.16468814461622,20.8385378445237,21.7312687024485
"277",3,-7.70753149377633,-13.6858582960454,15.7069653029154
"278",6,-11.8545566808361,1.10195926362058,11.9056637075736
"279",5,-10.7401978687664,1.25811794738579,10.8136354215309
"280",6,-0.852505864423443,2.72457858506184,2.85483707329401
"281",6,1.62294078026838,4.88257236754189,5.14523563119725
"282",4,-1.86408039056586,27.36163733331,27.4250614085379
"283",6,-4.24403155782416,-6.06291153440103,7.40072294696811
"284",5,44.3142723766384,-9.81375141743408,45.3879329024146
"285",7,3.8374621517087,0.0890401599346987,3.83849500662408
"286",7,-0.579383079568805,4.54651224926702,4.5832803084282
"287",1,-19.7013421618353,-5.78005043381654,20.5317282758947
"288",8,6.19505277330258,1.85462869508958,6.46670909046121
"289",4,1.93506998143499,-12.8823077068003,13.0268318360888
"290",7,-5.66396873558817,-3.00552867520947,6.41200003549802
"291",9,-4.85605373190502,2.30271906826274,5.37436256261982
"292",6,16.7099519587018,-12.0162797162811,20.5818724289611
"293",8,-23.6695135110061,-12.8000003418011,26.9088438733032
"294",4,-10.3875423848007,2.9503780942328,10.7984150547643
"295",4,-8.92144845797053,-3.86446226147065,9.72246425339562
"296",2,-10.5662333721882,-21.2305136761728,23.714552465305
"297",1,-41.3633586451384,6.84486306996453,41.9258820879527
"298",3,-9.415875129633,-1.35601866088975,9.51301692763776
"299",6,7.42622324669459,5.51756708489001,9.25161273757223
"300",9,4.68416316174534,5.52777515588681,7.24552846243057
"301",6,-3.97198655406085,35.3602476159072,35.58263324494
"302",4,12.488985339072,-9.1923962225674,15.5072532420228
"303",6,-4.16229470060855,7.95524697548948,8.97834347837887
"304",1,-5.1263368671979,-16.5181829993537,17.2953664105774
"305",9,-0.783732411662361,-0.694851343793061,1.04740387771916
"306",6,-18.6503082049254,-7.12854487912321,19.9662251873603
"307",2,32.0585962810276,4.55755115658358,32.3809337119051
"308",10,-3.31042039619285,2.47572941943274,4.13377785539746
"309",3,18.6248595275335,9.46986060439493,20.8941056828721
"310",3,-10.2175026508457,1.26432577272103,10.2954300580211
"311",8,-1.54222686433992,-2.29550962236121,2.76547068822735
"312",1,23.8049760339577,-22.0880054010263,32.473941346456
"313",3,-11.6951159742061,0.200644964001513,11.6968370105645
"314",4,-15.1203150014607,1.59816778626859,15.2045409669764
"315",4,17.0594244636215,-4.33908452752345,17.6026025793631
"316",4,22.7330686940226,-3.1566050687228,22.9511779176372
"317",5,-7.50176993479416,3.91219851711806,8.46060573433854
"318",1,29.2817778174272,36.5026330996907,46.7959905906458
"319",5,6.80968473136973,-8.5221021509075,10.9086218749736
"320",5,8.89859999635127,5.14007053037801,10.2764491412318
"321",5,-0.0106223391384994,-4.00199009192803,4.0020041891506
"322",2,13.0858244422902,-21.5678098537487,25.2271524992794
"323",1,-10.8053907917159,-18.0767000338396,21.0599989144139
"324",2,-1.55916490380047,-2.31977713400609,2.79506013328884
"325",2,46.5727704933225,-17.5632730743271,49.7744061994422
"326",3,-6.05261662681729,21.4866306446922,22.3228462453301
"327",3,-7.5607698760708,-14.2014038590727,16.0886641051202
"328",6,-11.8005972295926,1.09854778837247,11.8516202360018
"329",5,-11.109271856983,0.676333459750952,11.1298404364633
"330",6,-0.436104840611385,2.77235627041936,2.80644734889828
"331",6,2.13939210297161,4.89630383144082,5.3432939073234
"332",4,-4.02603720298692,20.0293379155832,20.4299621364419
"333",6,-4.02515923231351,-6.30874819638111,7.48346247741115
"334",5,42.2673995215044,-9.24959251531022,43.2676325214328
"335",7,3.92288758805977,-0.195047485264565,3.92773351311688
"336",7,-0.460246682701741,4.6720294718178,4.69464443749173
"337",1,-18.2866435074235,-4.10448410867591,18.7416146733938
"338",8,6.22691678588591,1.76361598387447,6.47184934905976
"339",4,1.54173886572718,-12.791410770034,12.8839880556385
"340",7,-5.5156341806842,-3.15385941173103,6.35366426592531
"341",9,-5.0147472680944,2.39145760676484,5.55578614129573
"342",6,15.9500370226176,-12.0364406484912,19.9819814960259
"343",8,-23.6528143291409,-12.7026539099913,26.8479615994554
"344",4,-9.50229830364846,2.75476039383562,9.89355233871867
"345",4,-8.66633040284858,-4.13580141883253,9.60261089638411
"346",2,-10.3759658903891,-21.8476094012746,24.1863330149319
"347",1,-44.431449314893,3.79357493862312,44.5931037161224
"348",3,-9.14348878108964,-1.59150960905032,9.28096384680016
"349",6,6.79058561629266,5.37673363763804,8.66148472389746
"350",9,4.63720976900596,5.54649465543301,7.22961391808105
"351",6,-4.21159454742378,34.6246980839595,34.8798974487775
"352",4,12.0539889862995,-9.29677057523622,15.2226342533219
"353",6,-4.06187609133606,8.11422880704154,9.07411408978256
"354",1,-1.24583138547561,-17.2411979972655,17.2861506479016
"355",9,-0.490162924613621,-0.648643485377338,0.813017874212024
"356",6,-18.5190343505273,-6.93742647807383,19.7758064162929
"357",2,28.5820625018421,5.03324358595869,29.0218510411518
"358",10,-3.49834646812466,2.76101207633704,4.45663726330955
"359",3,19.0097175498983,9.19106422737797,21.1150425753466
"360",3,-8.73386091535146,-0.411220087781314,8.74353638119604
"361",8,-1.28008985361381,-2.33457050760095,2.6624893405017
"362",1,25.2644058044915,-21.4282182630873,33.1279147937888
"363",3,-10.8626572776766,0.73170256397252,10.8872729264213
"364",4,-15.7606764025815,1.23600651230155,15.8090680549279
"365",4,16.9576764891877,-4.33032694505375,17.5018434275652
"366",4,21.9666338510173,-2.68871526328799,22.1305714456653
"367",5,-7.50711709860273,4.13669828199576,8.57141060785214
"368",1,31.0730286153276,36.265294278824,47.7567238874137
"369",5,6.46249493803871,-8.50750111998348,10.6836986166166
"370",5,9.95023716688638,4.55033493279253,10.9413329936475
"371",5,0.391369049522755,-3.88345733995421,3.90312831510426
"372",2,14.0390559354426,-21.4235889365836,25.6137707977992
"373",1,-9.85150022621939,-0.989327503172164,9.90105174290759
"374",2,-0.10560032045247,-2.43756772004955,2.43985405659995
"375",2,43.4656306148828,-17.113796025181,46.7134141242207
"376",3,-5.82790428144729,22.066292856052,22.8229215641373
"377",3,-7.46727609230809,-14.7174716696133,16.5034597761992
"378",6,-11.7541963649632,1.05898779972928,11.8018044106013
"379",5,-10.9350604108443,0.15541528893297,10.9361647802531
"380",6,-0.0332334322494682,2.81837054644746,2.81856647927659
"381",6,2.6677458050723,4.90853864375564,5.58664651626746
"382",4,-4.51734469678773,18.0201940481219,18.5777769563951
"383",6,-3.77074347268948,-6.56488991084026,7.57075200216482
"384",5,40.0995118047925,-8.8344122756008,41.0611457126805
"385",7,3.97826243985855,-0.282877851725243,3.98830689884643
"386",7,-0.354407277899018,4.79158781461258,4.80467671168119
"387",1,-16.6909425768178,-2.91889768280726,16.944247631138
"388",8,6.25257932957384,1.69412739910902,6.47802561873801
"389",4,1.1024424364012,-12.7126520642686,12.7603644866725
"390",7,-5.35563334686664,-3.30601697486161,6.29385071193646
"391",9,-5.15948155505237,2.51610508731017,5.74029918447756
"392",6,15.2983044348978,-12.013631977709,19.4516187470001
"393",8,-23.6227793063899,-12.6107135881917,26.7780843109026
"394",4,-8.89959780319993,2.93180531209519,9.37007595736292
"395",4,-8.41696617066676,-4.41115852652337,9.50282268929966
"396",2,-10.2666355508473,-22.4579127517366,24.6933523584494
"397",1,-47.1861239628197,0.741690188837921,47.1919526929201
"398",3,-8.81580199698686,-1.83743886246051,9.00525104721449
"399",6,6.19142509461338,5.21734594930549,8.09656985747315
"400",9,4.59597009860148,5.55977705028136,7.21346393877963
"401",6,-4.45494747739234,33.9168248465777,34.2081505594757
"402",4,11.6381747573728,-9.43486777870838,14.9821173965784
"403",6,-3.97350533436059,8.26982340021511,9.17489638704097
"404",1,3.10998783443314,-17.5806157954559,17.8535732019603
"405",9,-0.266075512111067,-0.557747604891513,0.617963242359435
"406",6,-18.3867453042038,-6.77153674322837,19.5940325800115
"407",2,25.8934505612596,5.17274202285477,26.4050760650941
"408",10,-3.42826596369469,2.82515216123047,4.4423521080541
"409",3,19.3424457386177,8.98793473265845,21.3286937694248
"410",3,-7.89323596122945,0.116394760870733,7.89409410128888
"411",8,-1.01785309808274,-2.34643725151861,2.55769284797664
"412",1,26.7437441665378,-20.8295246656662,33.8983325525434
"413",3,-10.5186400754679,1.5274061602488,10.6289584915741
"414",4,-15.8484826426592,1.25693259737861,15.8982477534168
"415",4,16.8753197641753,-4.34640030017771,17.4260613080682
"416",4,21.38528643808,-2.19784059865281,21.4979296523134
"417",5,-7.52379001078238,4.38108950417101,8.7063977263795
"418",1,32.6650345655276,36.6268231492218,49.0767629043674
"419",5,6.10224531681896,-8.53435893643008,10.4915528098782
"420",5,10.7641543066205,3.97731174361781,11.4754532216665
"421",5,0.783098604873888,-3.71444082417451,3.79609194583714
"422",2,14.9408275630922,-21.2823522483554,26.0032083692212
"423",1,-9.70018704711222,1.28752193152352,9.78526144122465
"424",2,1.58455083555527,-2.26424644513388,2.76362322228633
"425",2,40.2520443392243,-16.7602383219436,43.6019800249396
"426",3,-5.57700899532248,22.5858386165722,23.2642028736802
"427",3,-7.42887291222139,-15.1962585341234,16.9149172679577
"428",6,-11.7141525199337,0.983674120617947,11.7553810672322
"429",5,-10.5649874868672,0.210096417722393,10.5670762797664
"430",6,0.316658683248315,2.87698796431347,2.89436218681787
"431",6,3.16705151087277,4.88227002609321,5.81951680813877
"432",4,-5.61134433316344,16.7791906367715,17.692609294574
"433",6,-3.49439149528057,-6.81102242921595,7.65511583541176
"434",5,38.1091091163091,-8.62439325264006,39.0728084045022
"435",7,4.01120965047719,-0.245256930235305,4.01870051408535
"436",7,-0.269168702388247,4.89575104104584,4.90314491385343
"437",1,-14.9884839340032,-1.92253842720593,15.1112807082641
"438",8,6.27797404514541,1.65597734457572,6.49270506624685
"439",4,0.635660532250579,-12.6448193187556,12.6607867021064
"440",7,-5.18375216475335,-3.45873647626744,6.23170478423424
"441",9,-5.28766043344108,2.67610541177683,5.92628830165387
"442",6,14.7007377812532,-11.9618629450412,18.9525158337651
"443",8,-23.5795203691843,-12.533025943069,26.7033803128071
"444",4,-8.46506365881505,3.24586741954794,9.06603320383695
"445",4,-8.16588161137434,-4.69111739566375,9.41744152680974
"446",2,-10.2424607605101,-23.0166971860905,25.1927837244473
"447",1,-50.3659477072953,-1.69664216936896,50.3945163991568
"448",3,-8.42441142011851,-2.09235647534795,8.68036078716511
"449",6,5.65262587637632,5.00268341255616,7.54844491432134
"450",9,4.56531538006959,5.56524109000583,7.19819511470683
"451",6,-4.67579910422277,33.2466806294678,33.5738718372023
"452",4,11.2817945780062,-9.57106882052023,14.79473714763
"453",6,-3.90992696224187,8.41219373834793,9.27645041713511
"454",1,6.98880125192919,-17.0628393413702,18.4386504204721
"455",9,-0.113872523197272,-0.469782299451074,0.483386346949158
"456",6,-18.2703265215798,-6.62806949650953,19.4354350724573
"457",2,23.2640419375827,5.48623995302672,23.9021855924473
"458",10,-3.31219187093504,2.8600835300092,4.37615045314007
"459",3,19.629020767939,8.82091742584239,21.5199219455302
"460",3,-7.13903522520824,0.894947850351204,7.19491178553374
"461",8,-0.781100268662702,-2.34146130640002,2.46831089595161
"462",1,28.0730708940093,-20.3871388042828,34.6948517513069
"463",3,-10.3253573045636,2.18307466078275,10.5536163679308
"464",4,-15.5862739143305,1.43351472960781,15.6520573412105
"465",4,16.8171265602885,-4.35005306416044,17.3706277205452
"466",4,21.0161159816211,-1.72798711888874,21.0870356009562
